"Cancer","Subset1","Subset2","Isoform ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010fdm.1","AAK1","0.2496576053435887","0","0.0000000666586462628536","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001oyq.2","AAMDC","86.22400221038093","399.23748117572603","0.0038346695328189974","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002xfe.1","AAR2","1.5799201348411134","0.9401160335228336","0.0002416203053082445","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003hbo.2","AASDH","0.9951446268917962","1.7396196875834364","0.00013894695310433112","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc011knv.1","AASS","0.030299469281634045","3.485563904300566e-81","0.0000012733896390009192","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010dhz.2","AATK","7.128454489555932","1.14869023678532","0.000084974359034021","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001eso.1","AB007962","0.18777505292688615","0.13480184057149433","0.007710888960286163","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003qhb.2","AB073649","0.45919339525453007","0.028891543117037465","2.888249926685994e-25","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc004bos.2","AB074162","0.0763912560063138","0.021346167679059332","0.0019611874485658517","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc009yzi.1","AB231711","0.24631639840914674","0.0000005652518166805799","0.000008151031306354653","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002bfp.1","AB240015","0.009281816972512591","0","0.0005162475727306537","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010buh.2","ABAT","1.1957966439357894","0.12250004247405265","0.008269133555992608","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002czd.3","ABAT","7.151661208830272","0.0009058223107944966","2.8589607897465097e-47","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010dfc.1","ABCA10","0.027952296021341177","0.0027674659982747634","0.0007511771284587298","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003gae.2","ABCA11P","1.7437725216532987","0.631964145885782","0.00012526332506387778","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc011buv.1","ABCA11P","0.02058477377527678","1.6344270933825867e-20","0.006563679911897466","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002vev.2","ABCA12","0.08612085513091546","0","0.00000000021937282412650512","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010kyr.2","ABCA13","0.0005740117267648463","0","0.0002864632869438062","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002cqc.1","ABCA17P","0.06346485762156576","0.0049138352167018","0.0005115080337685051","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc004cko.1","ABCA2","0.03831123907810615","0","1.348836748930958e-16","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc004ckn.1","ABCA2","0.027141074089587342","0","4.382530924996032e-17","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010bsl.1","ABCA3","0.04515599174894355","0","2.886216898062531e-22","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001dqh.2","ABCA4","0.030481965063327263","0.010185301851543335","0.004326721875399428","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001dqi.1","ABCA4","0.010576245069778356","0","0.000000424944918625885","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010otn.1","ABCA4","0.0008741624723869684","0","0.00041210883589396386","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010dsc.2","ABCA7","2.360222450261083","0.05003749737810826","0.0000027119180181748426","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002jhv.2","ABCA9","0.006277362078900962","0","0.000002655778965719674","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc011khc.1","ABCB1","18.63144559582427","140.52142586478467","0.007480344929735538","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010lpx.2","ABCB8","0.1204454646221043","1.0185046957558401e-156","0.0000000004136119473028537","TPM"
