"Cancer","Subset1","Subset2","Isoform ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc004bsl.1","AK057719","0.9459584454516918","1.6809684086980015","0.000014817715246841877","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003skf.1","AK090593","4.95733245787048","1.8442653627892045","0.000000000005904097150132719","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc002wfu.1","AK090681","0.005697514010825448","0.019209820711382636","0.0005403802702744556","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc001dre.1","AK090700","0.03231142919998707","0.19892743181610895","0.00000014043054395110702","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc001vkt.1","AK090854","0.0025743813387147903","0.014383746975745234","0.002315584689595571","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003dku.1","AK090895","0.004714530455268151","0.00011714287580237744","0.007237881002735639","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003mtv.2","AK091028","0.2833723892848113","0.6917724553680028","0.000000000000004037223388031896","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003fto.1","AK091265","0.32131179916022085","3.5784146014014477","1.1272291359290566e-19","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003kjy.1","AK091866","0.9633995379853629","0.35641454497779046","0.002191387829622792","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003mwg.1","AK092451","0.06472491497131458","0.10395601420141722","0.0006395317701759101","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003ncv.1","AK092541","0.24607547365354027","1.0414804895681995","0.000000001199390416621822","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003bik.1","AK093107","0.44474028682759753","0","0.00000000010605087562008259","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003jge.1","AK093362","0.48936744781390673","0.0002358460436925255","0.00010076361307111133","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003igh.1","AK093416","0.5645279322464508","1.3928504571067943","0.000000000013136118286509932","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003qef.1","AK093513","0.03959557911697675","0.0940444845633176","0.004048822507012318","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc002nrw.1","AK094188","2.001016144602909","0.8746737869084122","0.00008997714271745299","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc001mxr.1","AK094325","0.16322823379318532","0.40413259945744295","0.000000034970015203330513","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003zku.1","AK094342","0.6773010244506387","0.7842805672046654","0.00911641866574901","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc002rvu.1","AK094343","0.044523401408173145","0.0780406798602449","0.006486184410919388","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003zde.1","AK094577","1.3595000497078686","0.3881422800316665","0.000000008815983512517852","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc001rfu.1","AK094733","0.24280975677552083","0.0027654904373176415","0.00048808579243685976","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc004are.1","AK095132","0.042096128835582475","0.08373178734996246","0.0005229772537408683","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc004aiu.1","AK095210","0.21193351581795108","0.894925781645826","0.0000000000002992750477008092","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003hoz.1","AK095285","0.4175500261441577","0.0006193449252108453","0.00000000000004500100081761009","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc001qlr.1","AK095365","0.15463060634679862","0.01371291345787322","0.00000026997242947920455","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc004ewr.1","AK095439","0.5187821161761269","0.7591525826016476","0.000004639100672171709","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc001qya.1","AK096314","4.087762901153448","0.24088979391139778","0.000000000000011780706868697026","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc001ggy.1","AK096329","0.4489536125088392","0.1461336309184049","0.005389753208228991","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc001nkt.1","AK096335","0.18536049263817794","0.3424953169885598","0.000008471987215709362","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc001qpq.1","AK096395","1.4448099025119054","0.7556833104118631","0.0000026240968615008497","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc001tvk.1","AK096932","6.178176459291944","0.022400186965147773","0.00000000041948182402572377","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc001ynw.1","AK097119","0.9337337131149454","1.3215528085512633","0.003826367225276822","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003fcw.1","AK097161","0.01996206175987734","0.036305813011277735","0.006750533888872908","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003dpb.1","AK097190","0.0722357455694248","0.1624601593561091","0.0012993769654053872","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc002pnb.1","AK097351","1.0142536865323417","1.4624676991253067","0.000272395917262591","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003vhr.3","AK097428","0.0520675808935491","0.14216900214723577","0.000000014160973812570882","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc002dwo.1","AK097453","1.6225322072508928","0.7047864820547983","0.0026905228325630084","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc002duc.1","AK097472","0.9463488203174493","2.04002403799395","0.000029431112725807008","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc002gml.1","AK097500","0.09679791013271982","0.024483066207203814","0.00003662237880003916","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc001cvn.1","AK097571","0.2195554416977246","0.08272483822898384","0.003255571517818508","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc001dja.1","AK097722","0.07283714147585078","0.03394808420291529","0.0033052220571035814","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003atl.1","AK097791","0.20803533431105475","0.06733134450472684","0.00000001338648278535371","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003fbw.1","AK097794","3.843208535052791","1.7401553806453847","0.00000000003634886457491024","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc011mhl.1","AK097803","1.618702396329266","0.4033489253647627","0.000013121534871400382","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003nrp.1","AK098012","0.23848172560020578","0.09242840172256218","0.000026538277815737655","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc001lca.1","AK098198","0.0005945615823815759","0.009895074572011853","0.002437263228766075","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003mad.1","AK098705","0.0007570613407435789","0.007132471206607423","0.009016354801096922","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc001jah.1","AK123067","1.1578011472531682","0.0007020195325016804","0.0000046147519498367884","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc002goc.1","AK123263","0.08954032785340942","0.14949974610136696","0.00030769864352791197","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003hym.1","AK123292","0.01773925794079979","0.10095374936834656","0.000005934659835989702","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc002unc.1","AK123298","0.004835060086453092","0.02203369203907033","0.0002642414793317532","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003lxm.1","AK123543","0.07310870242907745","0.3686174468171891","3.0832704895655254e-17","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc002fhs.1","AK123582","2.081219838315732","0.07822354650802082","0.0000000000000035626046971828545","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc003lux.1","AK123816","0.010457848547874621","0.0010390768812341764","0.008287023915841183","TPM"
"Lung squamous cell carcinoma","Lung squamous cell carcinoma - Stage IIIA(62)","Lung squamous cell carcinoma (adjacent normal)(51)","uc002faj.1","AK123826","0.053663354865801885","0.13001379057243728","0.00000044524095790870485","TPM"
