"Cancer","Subset1","Subset2","Isoform ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010bsl.1","ABCA3","0.010914629562963293","0","0.000000000056064058644418567","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001dqh.2","ABCA4","0.6601681905821615","0.0492667681947791","0.00018560719397488337","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc009wdp.1","ABCA4","0.012506888446868682","0","0.00019357985647307875","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010otn.1","ABCA4","0.001500191967871086","0","0.0009316015873651801","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002jih.2","ABCA5","0.05326734548630845","0","0.000006542721502321283","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010dsc.2","ABCA7","5.434102715458596","0.11150759128714965","0.00003134327156433597","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010dsa.2","ABCA7","1.80070156029019","0.02581166548254693","0.00000000003408902785792266","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010dsb.1","ABCA7","0.9714411283924468","0.012922695675957233","2.806577915330926e-22","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002lqw.3","ABCA7","5.4294722549619765","0.30274299209954264","0.000005763520351329763","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002jhv.2","ABCA9","0.0026550094614225936","0","0.00015810611756639068","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010zdb.1","ABCB11","0.041976801025650504","0.00258386663146344","0.000005197889087700654","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002ueo.1","ABCB11","0.014942477468383925","0","0.0000053870357568973585","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010zda.1","ABCB11","0.006642260018342453","3.6361741912876e-72","0.00009023081765321457","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc003uiv.1","ABCB4","0.016599309535548903","7.255022642046867e-43","0.000012114338039810275","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc003sux.1","ABCB5","0.0036292874774636603","0","0.0000780826817750699","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010lpx.2","ABCB8","0.02611440547112597","8.284946236713168e-100","0.000000013272976842941111","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc003wil.3","ABCB8","0.3192410404849931","7.399578400343734e-29","0.00004530622477420055","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010bvi.2","ABCC1","2.504510083351545","0.04553936106525233","0.000003921784350816538","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002efg.1","ABCC11","0.01997420983802615","0","0.002659267975695239","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010vgl.1","ABCC11","0.018960224428025547","0","1.4068550084883907e-17","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002efh.1","ABCC11","0.011266203273745772","0","0.000005559363177883833","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010cbg.1","ABCC11","0.09807769059828145","0.0048508977757464","0.00000012753743294838504","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002efb.1","ABCC12","0.0007306668926819621","0","0.0002593555163656451","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002yjq.2","ABCC13","0.021414196896604204","0","0.0006819535402198883","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010gkx.2","ABCC13","0.009770327413344512","0","0.0003035717933739137","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010afm.1","ABCC4","0.003858442162298941","0","0.00028370947866114944","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001vme.2","ABCC4","0.15893992495257714","0.00000000010289189281685069","2.6829707523060897e-24","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001vmf.2","ABCC4","0.013092575800465633","3.6979546464105996e-78","0.00010265167736644431","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010uzz.1","ABCC6","0.003928745315741951","0","0.000009547141988824691","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010bvo.2","ABCC6","0.09078156162675796","0.0022643806686656995","0.0000000000043712202485881895","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010vam.1","ABCC6P1","0.042391674564818495","5.353409942324767e-89","0.0037222042617097704","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010otp.1","ABCD3","2.7422960162692385","3.7175349694641535","0.0000000006107041766687947","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001dqm.3","ABCD3","1.3698716792234544","0.1322104592098917","0.0036265041407348366","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010oto.1","ABCD3","0.1866996371574406","2.0202107728612723e-64","1.3713596755446267e-17","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001xps.2","ABCD4","0.351255286052035","4.6028082863133e-70","0.000000005642174892396214","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001xpv.2","ABCD4","0.05230095729097685","2.0796381270309435e-47","0.00000000027319080239059474","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002zap.2","ABCG1","7.795310923217451","0.00034988429899953684","9.635433771216137e-55","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002zar.2","ABCG1","0.10953089162814458","6.53888220223216e-16","0.00000000011767524470165856","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc003hrj.1","ABCG2","0.009842881369520542","0","0.0000032054214394983724","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001pvs.2","ABCG4","0.00872235260156207","5.846569604664166e-72","0.00712829526330435","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc003tzf.2","ABHD11","1.45287167661847","0.03629123369482417","0.00000004395859994706802","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001wys.2","ABHD12B","0.6847768013949567","0","0.007040930258324384","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001wyr.2","ABHD12B","0.17536920599955674","5.513915984855699e-85","0.0005437026064026273","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc003dcm.2","ABHD14B","2.5130918488095877","1.5156253130359432","0.0001423200943408916","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc011dnz.1","ABHD16A","0.04150172090248386","0","0.0014033362649131789","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002lug.2","ABHD17A","22.347880405931317","26.802327594311297","0.005656276143139499","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002lud.2","ABHD17A","0.11770044579956225","0","0.0013535951193578487","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002bft.2","ABHD17C","1.2185425985887453","1.1909780748716328e-38","0.0000002962522105257264","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002ktn.2","ABHD3","0.40106408400689636","0.026083188312166133","0.000015006404698468283","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010xao.1","ABHD3","0.3721644658073742","0.028050980363043366","0.00001064709799812586","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001isx.2","ABI1","0.025724046611162992","5.035359594732e-54","0.00000000008464630433933241","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010qdi.1","ABI1","0.15810139953214797","2.5094203583989336e-49","0.00000000001707415915007657","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001itb.2","ABI1","0.010657720615655255","2.9884465731496397e-179","0.0000041094056341574515","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001ite.2","ABI1","6.979052747754621","0.0000010910656108468631","3.408787649318902e-129","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010zig.1","ABI2","0.043998324298571784","0","0.000009711704079643653","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010zih.1","ABI2","0.028039091109008187","8.910810424469961e-41","0.0002723012139931459","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002vab.2","ABI2","1.1037329128046025","1.4549365955624267","0.002428232562110941","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc009wxf.1","ABL2","0.028965419294099237","3.1945088646224683e-83","0.000000000047726979963992693","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001gmj.3","ABL2","0.0324037719762559","1.8297890428685333e-39","0.00008632439588115764","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001gmg.3","ABL2","0.27756867870006463","0.0000000000014360323225805145","1.388322919316266e-19","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010pnh.1","ABL2","0.06868670122014305","0.00041050127137206996","0.00000000000010281700393195495","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc009wxe.2","ABL2","0.037375476028007046","0","3.585383037189552e-17","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001gmi.3","ABL2","0.11306318967912234","2.1435956325742854e-19","0.0000004947007135819316","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc003gko.2","ABLIM2","0.008377425572678546","7.678328025560831e-265","0.0014268664850839241","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc003gkj.3","ABLIM2","0.04341583331574032","3.0158916940143897e-199","3.1384501663799873e-17","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc003gkq.2","ABLIM2","0.045689867345339676","2.411726644636884e-68","0.0000000000000018604104114914328","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc003gkk.2","ABLIM2","0.14286494821395893","0","1.004460512900427e-32","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc003lqf.2","ABLIM3","0.5467041169761487","0.0020971543536411332","6.982488825943997e-19","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc004cda.1","ABO","0.8686820759999897","0.0009602658980408767","0.0000000000016268594158245236","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc003why.1","ABP1","0.001885242904448791","0","0.0000000020819567656246914","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002fsh.1","ABR","0.11465308198570665","0","3.9884788798231145e-20","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002hnl.2","ACACA","0.009448863334898265","3.837906175920233e-97","0.0000002174994771059576","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc002hnk.2","ACACA","0.010794861991306567","2.320054406069807e-64","0.00007123992452030923","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010sxm.1","ACACB","2.304810532879339","10.901057039970633","1.3594799798165774e-125","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc001tso.3","ACAD10","0.006143813805837461","0","0.000026530479269183437","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010scr.1","ACAD8","0.12539020699395248","2.9596561259214264e-44","0.0000000000006807536565932537","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc003elb.2","ACAD9","0.33736277629838324","1.467400525062543e-37","2.984313079538555e-23","TPM"
"Cervical Squamous Cell Carcinoma","Cervical squamous cell carcinoma(305)","Cervical squamous cell carcinoma (adjacent normal)(3)","uc010orc.1","ACADM","0.09061172639018669","0","0.00000000000009630408606317814","TPM"
