"Cancer","Subset1","Subset2","Transcript ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002xif.3","SNHG17","9.536572462425816","6.836941178291354","0.000018692022944279607","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002xij.3","SNHG17","22.15315823455697","12.70332280000852","0.000003880611794016106","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001bqd.2","SNHG3","5.85777421457662","1.2982888905949597","3.956789442228854e-29","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003plb.3","SNHG5","57.78524436835242","67.85691295086727","0.000029458393309425818","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003xxa.1","SNHG6","250.08604572743735","199.14904691225632","0.006038993304649814","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc011meb.1","SNHG7","2.1691243379513216","0.7446628191848397","6.037174602206707e-18","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc004cin.2","SNHG7","14.746713577193821","9.52839774245637","0.00028021888265110254","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc004cio.2","SNHG7","94.46461349088896","51.3697642135992","0.00000000019922859111086243","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc004cim.2","SNHG7","2.1174749508755535","0.9574533323409636","0.0000000000000013246019144440967","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003iby.2","SNHG8","335.89207371984605","188.544286754185","0.0000000006455392109104963","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002cnr.2","SNHG9","143.7054391489001","83.94731626750793","0.000000003349951007574438","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002xik.2","SNORA71B","1.3183755572025235","0","0.00000000000006615106479401981","TPM"
