"Cancer","Subset1","Subset2","Transcript ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Sarcoma","Human skeletal muscle control(3)","Human alveolar soft part sarcoma(5)","ENST00000432377.1","RP11-70C1.1","0.7689643333333334","8.538210000000001","0.009357803507722008","FPKM"
"Sarcoma","Human skeletal muscle control(3)","Human alveolar soft part sarcoma(5)","ENST00000611026.1","RP11-717F1.2","0","3.175074","0.006845335042011511","FPKM"
"Sarcoma","Human skeletal muscle control(3)","Human alveolar soft part sarcoma(5)","ENST00000514855.1","RP11-769N22.1","1.0842183333333333","9.121978","0.0021101207987776743","FPKM"
"Sarcoma","Human skeletal muscle control(3)","Human alveolar soft part sarcoma(5)","ENST00000622940.1","RP11-803D5.1","0","0.6515093999999999","0.005714489268807628","FPKM"
"Sarcoma","Human skeletal muscle control(3)","Human alveolar soft part sarcoma(5)","ENST00000603357.1","RP11-84C13.1","0.37804433333333337","18.87756","0.004249993004498621","FPKM"
"Sarcoma","Human skeletal muscle control(3)","Human alveolar soft part sarcoma(5)","ENST00000608721.1","RP3-428L16.2","0.041692","2.125648","0.007140250065373155","FPKM"
"Sarcoma","Human skeletal muscle control(3)","Human alveolar soft part sarcoma(5)","ENST00000412639.2","RP3-510D11.2","0.05349866666666667","2.786938","0.009233418282856093","FPKM"
"Sarcoma","Human skeletal muscle control(3)","Human alveolar soft part sarcoma(5)","ENST00000623468.1","RP4-737E23.5","1.4637733333333334","0.063135","0.00993359000707839","FPKM"
"Sarcoma","Human skeletal muscle control(3)","Human alveolar soft part sarcoma(5)","ENST00000470758.1","RP5-1002M8.4","0.20253233333333334","37.547959999999996","0.005634399842626401","FPKM"
"Sarcoma","Human skeletal muscle control(3)","Human alveolar soft part sarcoma(5)","ENST00000592836.3","TTN-AS1","3.996","0.10175320000000002","0.009675062543794669","FPKM"
"Sarcoma","Human skeletal muscle control(3)","Human alveolar soft part sarcoma(5)","ENST00000592182.3","TTN-AS1","90.22473333333333","3.4818400000000005","0.009608410699763646","FPKM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc010wuk.1","AATK-AS1","0.0055597455106935955","0","0.000054608122978392494","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001ign.2","ADARB2-AS1","0.06803677760322405","0","0.0004680420229241597","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003vds.2","AF086203","0.017767247324764344","0","0.000000006355839467487607","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003xhi.1","AF086219","0.028416965834899617","0","0.00020160396071179914","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc011egv.1","AF086258","1.2133846563787076","0.06067617525946867","0.00005674855501672784","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003phr.2","AF086303","0.09219601960099467","0","0.00000000000027084163702121987","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002vvo.1","AF279775","0.016018676021782436","0","0.0000005364244940704264","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003fjb.1","AF279780","0.06591834175188586","0","0.00000010012242050837965","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003bqj.1","AF279782","0.06268068411478975","0","0.0003933641008289193","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003gkd.3","AFAP1-AS1","0.4144288264554833","0.025584272012066405","0.000023363553847270478","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc004ccf.2","AJ011378","0.009925020710488196","0","0.00005675128900145165","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003qev.1","AJ606331","0.08255086437977939","0.019543997503052534","0.0000070442667166008975","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002rbu.1","AK001558","0.014083695617707347","0","0.00650945907264688","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002uix.1","AK002090","0.19999743154799363","0.02551402533539737","0.0068251265249084534","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002nrh.1","AK022793","0.06332338844928057","0","0.0000000022496119528122654","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003kiu.1","AK023417","0.0008625521474997926","0","0.006077263966362662","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002ubt.1","AK027541","0.08952739212208011","0.0130326415928715","0.0005372990614480107","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001hvz.1","AK054726","0.003243983222031545","0","0.0031657604404163237","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002fmo.1","AK055272","0.08267142283254321","0","0.00001221704218676707","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001vmb.1","AK055459","0.20491809183933804","0.007071599318413666","0.000010079940640972678","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001dgp.1","AK055631","0.6119568219024947","0.0156686747344621","0.000043467346244599665","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003mak.1","AK055811","0.011488039758281526","0","0.00000002125994999161137","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003uhs.1","AK055932","0.1192762201448401","0","0.0000010993978990042412","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003iva.1","AK056196","0.5978834289157332","0.032540574022811034","0.008251402196853105","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002xwp.1","AK056432","0.021231405502179904","0","0.000000004751483081831339","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003kkb.1","AK056485","0.003050909202171532","0","0.00009030697564311159","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003pce.2","AK056584","0.041211807167289456","0","0.00000018825934337796213","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002fey.1","AK057218","0.009731078466929461","0","0.004699842823161802","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002hhw.1","AK057317","0.007633896887612142","0","0.0008875045578867011","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003yqy.1","AK057332","0.03740889526477045","0","0.000017084997051025985","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001vii.1","AK057471","0.06716115270147828","0","0.00013303215339674447","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002gyg.1","AK057473","0.195192325054262","8.703149524485133e-190","0.00029875221437871053","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002wfu.1","AK090681","0.013562128984685708","0","0.0000000000320804555108646","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003dku.1","AK090895","0.012713815853358642","0","0.000000043727524027597975","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001pxw.1","AK091275","0.0028181282265175153","0","0.000012297217193821287","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003ppd.1","AK091365","0.018053765851558757","0","0.00023654928184586125","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001njj.1","AK092135","0.014411284438629638","0","0.000271670231835406","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001wxh.1","AK092589","0.002789395420809991","0","0.00255100671315634","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003ezs.1","AK092619","0.05180719501794591","0.005623139136860334","0.006909497898991638","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003bik.1","AK093107","0.042079530758990395","0","0.0001190981432318001","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003quk.1","AK093114","0.009510411297400954","0","0.0013460718190195773","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001sqq.1","AK093124","0.34317275342869963","0","0.000005116830000961617","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001ybb.1","AK093301","0.0024121503494294433","0","0.0009924314402389436","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002wfp.1","AK093519","0.009711421848228097","0","0.00000007247645026085929","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001wds.1","AK093552","0.13296822608840872","0.017267050775670232","0.0007914466574393399","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002lfu.1","AK093940","1.3195952500289705","0.0358887489357563","0.0000000259242796940183","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002bsu.1","AK094352","0.011395758636957142","0","0.0000015329819653409012","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003jdi.1","AK094462","0.5975381881353445","0","0.000000003991719227288924","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003vts.1","AK094915","0.002973842313161194","0","0.000021471283088167628","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc004aiu.1","AK095210","0.5248538575713202","0.021972493632625767","0.0000000062964797256630184","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003hoz.1","AK095285","0.015163684689947608","0","0.00007271921017870898","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002tcm.1","AK095498","0.004650798934922486","0","0.00254746123279738","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001hco.1","AK095633","0.05734584630049401","0","0.0013700526338799855","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001dbl.2","AK096291","2.176339956152051","0.057944013755956335","0.0027768776605800747","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003ilv.1","AK096995","0.06298493359791946","0","0.0010659517031888967","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003lxy.1","AK097242","0.004101704867955264","0","0.00045947206371686614","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001dja.1","AK097722","0.11544271378443234","0","0.0009255645630051011","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003arg.2","AK097787","0.020678868165245026","0","0.0026532522392225116","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001frs.1","AK097921","0.019772939713716256","0","0.000013281972079261238","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001lca.1","AK098198","0.008277475418480708","0","0.0000005996601835892981","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001vih.1","AK098560","0.006001976068427397","0","0.0035783503658400463","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002ffr.1","AK098656","0.0015147354422506481","0","0.0052779861253105615","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003mad.1","AK098705","0.004958984501061121","0","0.00025191857625978274","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003ewf.1","AK098763","0.20113888431193247","0","0.00000000009014397732430598","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001jah.1","AK123067","0.1612675649057051","0","0.00009112137708695912","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002unc.1","AK123298","0.11164070457815915","0.005632862320035366","0.0000002546560675349191","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003prp.2","AK123416","0.00402143521125836","0","0.00003396525545918747","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003lxm.1","AK123543","1.261906498400453","0.21616253972971533","0.0000029400356772727687","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002fhs.1","AK123582","0.036455113457608684","0","1.4677640017836798e-16","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc004del.1","AK123758","0.14978019148375785","0.009704033598720466","0.00010098682107180024","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001stv.1","AK124066","0.20360433841981515","0.006576848356557301","0.00000001631906035126725","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003iir.1","AK124399","0.0736807573334993","0.005194427460792967","0.00005246670296761313","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003bqo.1","AK124857","0.048768751749863164","0.017671244259382598","0.0008752445345749886","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002uns.1","AK125001","0.07750390040053956","0.021807673564562032","0.0000007748108162363631","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001alp.1","AK125078","0.041156957346486805","0","0.00043198613328770724","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003ito.1","AK125257","0.11312619572043828","0","0.000000000011717450138977393","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002rhy.1","AK125769","0.009170767891772307","0","0.00000000000006229034614704088","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002nwk.1","AK125858","0.07807574645488097","0.015855368305515646","0.0005463852213454581","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002lbc.1","AK126075","0.04475027234823419","0","0.00000000009659968438725172","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003boy.1","AK126307","0.15758661457012807","0.003650877082589267","0.000000000004494016884376153","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002fkt.1","AK126852","0.41355056977834836","0.007389863109405132","0.0000000000898225908655816","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002ugc.1","AK127400","0.03194875928912754","0","0.00020061628492543365","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003fif.1","AK127557","0.030004138820390665","0.0035756022643451666","0.0076409783612415","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002lgd.1","AK127787","0.2508704464408255","0.019376734203911658","0.000002678626501898053","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001qgn.1","AK128059","0.0016064394983573286","0","0.009856433384392682","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003jvf.1","AK128486","0.05460999020051645","0","0.000018154299068084356","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001mff.1","AK128569","0.08233929061563158","1.31611063681336e-138","6.368834175802574e-29","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001ssz.1","AK128707","0.7077042265245335","0.0069573251253588425","0.0000000000011850659827466141","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc010fdb.1","AK131224","0.026159511837668025","0","0.0004979156775367177","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc010ope.1","AK298300","0.3464607838812434","0","7.53935815667249e-18","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc011agn.1","AK302545","0.04325740729116548","0","0.0015719850072124276","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc010lru.2","AK307207","0.11829309425543313","0","0.00000000000011769048073281593","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc010luc.1","AK308605","0.9603500661680274","0.018461717839569833","0.00000000006765920297995308","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc010xck.1","AK309717","0.06019124223019349","0","0.0000000008650720930195173","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc010iyu.1","AK310013","0.0013767734722472085","0","0.0008723551241414317","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc010bgo.2","AK310237","0.023655476900334767","0","0.001119006901344289","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc010qvj.1","AL137655","0.07763072388966984","0.006972814476954767","0.0016702161636445601","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002jiv.2","AL833139","0.014905815528294095","0","0.0000005725761719290493","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001jca.3","ANKRD30BP3","0.010471855861287505","0","0.000002280011981915201","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002kwb.2","AQP4-AS1","0.10631032678726753","0","0.002494696462465643","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003lmv.2","ARHGAP26-AS1","0.009231977941710793","0","0.0000013663925158803146","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002trx.1","AX746725","0.020136320174164633","0","0.0011172285603297564","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001ooy.1","AX746803","0.0013153328522490448","0","0.00021095361114597527","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003fja.1","AX747163","0.1627344768253123","0.011012564362032134","0.0005703832293279991","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003mtk.1","AX747250","0.002466766801163909","0","0.003676141380874862","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003jgq.1","AX747383","0.19346769868016053","0.005540256925506366","0.0000204463433812651","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003ebe.1","AX747798","0.021631327081523745","0","0.000000000027612111324854486","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001qek.2","AX747861","0.014956771700155745","0","0.004035244122757369","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc002ymk.1","AX747935","0.09111150138338286","0.0067422992847643685","0.000911618715545403","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001zhc.1","AX747968","0.4227246828094894","0","2.4929595158191844e-18","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001kaa.1","AX747983","0.002456386181794328","0","0.000036755337189229476","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc001vxu.1","AX747992","0.0020646793000725474","0","0.007253504640172992","TPM"
"Sarcoma","Sarcoma(259)","Sarcoma - Recurrent(3)","uc003zfy.2","AY343902","0.0937692980292335","0","0.000000011722211590297549","TPM"
